"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11230","동대문구","10600","장안동","1","대지","0329","0003","래미안장안2차","20251204","116000","112.92","0.000000","2","","","2007","아파트","중개거래","경기 용인시 처인구, 서울 동대문구"
"2026","11560","영등포구","10800","영등포동7가","1","대지","0203","0000","아크로타워스퀘어","20251204","167000","59.7","0.000000","20","","","2017","아파트","중개거래","서울 영등포구"
"2026","11590","동작구","10700","사당동","1","대지","0180","0019","선영나동","20251204","28000","41.39","30.000000","2","","","1988","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0010","서초노블레스아파트","20251203","52000","27.57","0.000000","13","","","2019","아파트","중개거래","서울 서초구"
"2026","11680","강남구","10300","개포동","1","대지","1194","0001","런던빌개포","20251203","45000","23.44","13.000000","4","","","2021","연립다세대","직거래",""
"2026","11110","종로구","15500","관수동","1","대지","0098","0001","종로 하이뷰 디아트","20251203","16000","18.16","27.875800","7","","","2020","오피스텔","중개거래","서울 종로구"
"2026","11500","강서구","10900","방화동","1","대지","0621","0002","벤처오피스텔","20251202","7950","29.6","29.600000","2","","","2003","오피스텔","중개거래","서울 강서구"
"2026","11215","광진구","10500","자양동","1","대지","0670","0000","현대3","20251202","129000","84.9","0.000000","10","","20260107","1996","아파트","중개거래","서울 광진구, 서울 영등포구"
"2026","11215","광진구","10500","자양동","1","대지","0670","0000","현대3","20251202","129000","84.9","0.000000","10","","","1996","아파트","중개거래","서울 광진구, 서울 영등포구"
"2026","11680","강남구","10100","역삼동","1","대지","0713","0011","역삼I'PARK","20251202","85000","28.246","0.000000","11","","","2006","아파트","중개거래","서울 강남구, 서울 성동구"
"2026","11380","은평구","11400","진관동","1","대지","0062","0000","은평스카이뷰자이","20251130","106000","84.748","0.000000","10","","","2019","아파트","중개거래","서울 은평구"
"2026","11500","강서구","10300","화곡동","1","대지","0926","0003","메종드로제","20251130","40000","49.26","0.000000","7","","","2019","아파트","중개거래","서울 강서구"
"2026","11440","마포구","10200","공덕동","1","대지","0468","0000","두영이지안","20251129","123000","84.79","0.000000","3","","","2008","아파트","중개거래","서울 용산구"
"2026","11590","동작구","10200","상도동","1","대지","0431","0000","래미안상도3차","20251129","184500","134.98","0.000000","10","","","2004","아파트","중개거래","서울 동작구"
"2026","11740","강동구","10600","둔촌동","1","대지","0545","0000","둔촌하이츠","20251129","101500","59.79","0.000000","11","","","1998","아파트","중개거래","서울 강동구"
"2026","11170","용산구","11200","원효로1가","1","대지","0133","0003","리첸시아용산A","20251129","182500","122.85","0.000000","12","","","2010","아파트","중개거래","서울 용산구"
"2026","11170","용산구","12800","한강로3가","1","대지","0016","0085","한강자이에클라트","20251129","153000","82.28","0.000000","25","","","2006","아파트","중개거래","경기 성남시 분당구, 서울 용산구"
"2026","11110","종로구","18300","평창동","1","대지","0170","0000","금강주택","20251129","66000","84.95","106.000000","1","","","1992","연립다세대","중개거래","서울 종로구"
"2026","11740","강동구","10800","성내동","1","대지","0545","0004","삼성아트빌(545-4)","20251128","33500","29.11","14.000000","5","","","2017","연립다세대","중개거래","서울 강동구"
"2026","11440","마포구","12300","망원동","1","대지","0509","0000","휴먼빌","20251128","88000","59.955","0.000000","13","","","2004","아파트","중개거래","서울 마포구"
"2026","11410","서대문구","11800","홍은동","1","대지","0188","0004","미성빌라(2동)","20251127","16500","62.07","39.000000","-1","","","1986","연립다세대","직거래",""
"2026","11230","동대문구","10300","제기동","1","대지","1158","0030","월드빌(5차)","20251127","50000","53.96","33.000000","3","","","2014","연립다세대","중개거래","서울 동대문구"
"2026","11170","용산구","12900","이촌동","1","대지","0400","0000","현대한강","20251127","227500","84.88","0.000000","1","","","1997","아파트","중개거래","서울 동작구, 서울 용산구"
"2026","11230","동대문구","10300","제기동","1","대지","1158","0030","월드빌(5차)","20251127","50000","53.96","33.000000","3","","20260123","2014","연립다세대","중개거래","서울 동대문구"
"2026","11230","동대문구","10700","청량리동","1","대지","0060","0000","한신","20251127","75000","59.97","0.000000","5","","","1997","아파트","중개거래","서울 동대문구"
"2026","11140","중구","16200","신당동","1","대지","0349","0139","그린빌라","20251126","80000","49.92","26.000000","1","","","1994","연립다세대","중개거래","서울 중구"
"2026","11680","강남구","11800","도곡동","1","대지","0933","0000","도곡쌍용예가","20251125","305000","142.77","0.000000","10","","","1978","아파트","중개거래","서울 강남구"
"2026","11290","성북구","13300","정릉동","1","대지","0494","0000","중앙하이츠빌1단지","20251125","74000","84.98","0.000000","13","","","2004","아파트","중개거래","서울 성북구"
"2026","11440","마포구","12500","성산동","1","대지","0593","0005","상암미르웰한올림","20251125","14800","16.36","22.990000","6","","","2018","오피스텔","중개거래","서울 마포구"
"2026","11680","강남구","11500","수서동","1","대지","0716","0000","사이룩스","20251125","21500","30.25","40.490000","7","","","2003","오피스텔","중개거래","서울 강남구"
"2026","11215","광진구","10300","구의동","1","대지","0591","0008","테크노빌2","20251124","89500","76.21","29.000000","4","","","2001","연립다세대","중개거래","서울 광진구"
"2026","11140","중구","13600","묵정동","1","대지","0035","0000","힐스테이트남산","20251124","57000","29.17","0.000000","2","","","2024","아파트","중개거래","서울 중구"
"2026","11320","도봉구","10700","창동","1","대지","0823","0000","금호어울림","20251124","77500","84.99","0.000000","2","","","2004","아파트","중개거래","서울 도봉구"
